0.000000000000000000e+00 2.400000000000000000e+01 -6.473665121693172875e-04 5.818881146142082517e-03 6.799830907041837236e-03
1.000000000000000000e+00 9.900000000000000000e+01 4.047781413620360480e-03 1.113475191245545497e-02 2.783759375239824863e-02
2.000000000000000000e+00 5.300000000000000000e+01 -4.518217452603691224e-03 -4.069227245486237154e-03 7.334682022083427455e-03
3.000000000000000000e+00 5.100000000000000000e+01 -1.509365492525579708e-03 -1.131017609293490100e-02 2.581967816438179852e-02
4.000000000000000000e+00 4.200000000000000000e+01 -2.285608885878408561e-03 4.965966405407685330e-03 5.928501245016093435e-03
5.000000000000000000e+00 8.900000000000000000e+01 -5.953324283962628874e-03 9.010457107713816527e-03 2.313345429037028111e-02
6.000000000000000000e+00 3.400000000000000000e+01 -8.143935676487091754e-03 2.372736808519675111e-03 1.427214174071878006e-02
7.000000000000000000e+00 1.100000000000000000e+01 -3.764552803997255059e-03 3.765255196758625356e-03 5.623957255160405566e-03
8.000000000000000000e+00 7.600000000000000000e+01 2.135843863182066305e-03 -1.085384828118100137e-03 1.138734194711332748e-03
9.000000000000000000e+00 7.600000000000000000e+01 -7.826290094096327588e-04 2.623526387947477251e-03 1.486996825434516722e-03
1.000000000000000000e+01 6.100000000000000000e+01 1.108250576192722561e-02 -5.745682729946105516e-04 2.442260011312669121e-02
1.100000000000000000e+01 8.700000000000000000e+01 -1.165007108501285409e-02 1.084884592733498937e-02 5.025588835864880366e-02
1.200000000000000000e+01 6.700000000000000000e+01 -7.899323891066128414e-04 -3.971974500014916268e-03 3.253582357274353853e-03
1.300000000000000000e+01 9.500000000000000000e+01 -3.696614376592322841e-04 -6.154215856521282058e-03 7.540154598629555949e-03
1.400000000000000000e+01 6.000000000000000000e+01 3.907507903047502396e-03 -4.450998138855657288e-03 6.959188667547522300e-03
1.500000000000000000e+01 5.000000000000000000e+01 -1.707858176870502218e-03 6.510398466270357967e-04 6.627494025046587467e-04
1.600000000000000000e+01 8.700000000000000000e+01 -3.317379160108768765e-03 8.299833627279427570e-03 1.584682881722798697e-02
1.700000000000000000e+01 9.300000000000000000e+01 -5.355140743196902010e-03 5.548834479364207067e-03 1.179665179434508104e-02
1.800000000000000000e+01 4.000000000000000000e+00 -1.011926920021239545e-03 -1.817339446568075334e-03 8.583790037164362730e-04
1.900000000000000000e+01 6.900000000000000000e+01 -3.841458846794314208e-03 6.697269301489033877e-03 1.182474863956173294e-02
